citizen_id,name,gender,birth_year,state,status,registered_date
CZ01928,James Adamu,Male,1972,Lagos,Alive,2024-04-30
CZ01929,Samuel Brown,Female,1951,Plateau,Alive,2019-12-09
CZ01930,Victor Davis,Male,1975,Borno,Alive,2018-08-16
CZ01931,Peter Taylor,Female,1997,Borno,Deceased,2021-07-23
CZ01932,Funke Smith,Female,1968,Oyo,Alive,2018-05-22
CZ01933,Blessing Balogun,Male,1943,Oyo,Alive,2016-03-11
CZ01934,Grace Sani,Female,1935,Delta,Alive,2018-04-19
CZ01935,Tunde Nnamdi,Female,2005,Lagos,Alive,2019-02-15
CZ01936,Linda Taylor,Male,1972,Kaduna,Alive,2016-07-29
CZ01937,Funke Bello,Male,1969,Borno,Alive,2021-08-13
CZ01938,Linda Davis,Female,1971,Plateau,Alive,2021-06-14
CZ01939,Michael Umeh,Female,1965,Kaduna,Alive,2024-06-09
CZ01940,Michael Chukwu,Female,1951,Sokoto,Alive,2015-07-13
CZ01941,Michael Eze,Female,2002,Sokoto,Alive,2018-12-26
CZ01942,Ibrahim Obi,Male,1974,Kaduna,Alive,2016-07-15
CZ01943,Zainab Davis,Female,1952,Oyo,Alive,2020-01-11
CZ01944,Daniel Hassan,Male,1986,Oyo,Alive,2017-12-20
CZ01945,Mary Adeyemi,Female,2004,Sokoto,Alive,2016-05-29
CZ01946,Kemi Chukwu,Male,1996,Plateau,Alive,2017-06-13
CZ01947,John Bello,Female,1978,Anambra,Alive,2021-09-22
CZ01948,Zainab Moore,Male,1953,Rivers,Alive,2016-05-29
CZ01949,James Umeh,Male,1984,Plateau,Alive,2019-01-14
CZ01950,Halima Okoro,Male,1970,Lagos,Alive,2017-06-11
CZ01951,Esther Mohammed,Male,1994,Oyo,Alive,2019-08-29
CZ01952,Esther Mohammed,Male,1974,Edo,Alive,2022-07-06
CZ01953,Mary Wilson,Female,1991,Lagos,Alive,2018-11-01
CZ01954,Halima Mohammed,Female,1938,Anambra,Alive,2016-12-13
CZ01955,Michael White,Male,1936,Oyo,Alive,2021-02-13
CZ01956,Fatima Eze,Female,1946,Edo,Alive,2024-02-13
CZ01957,David Adamu,Female,1983,Oyo,Alive,2023-05-31
CZ01958,Joseph White,Female,1947,Sokoto,Alive,2018-09-13
CZ01959,Aisha Smith,Male,1977,Lagos,Alive,2018-11-11
CZ01960,Chinedu Williams,Male,1938,Sokoto,Deceased,2021-08-28
CZ01961,Emeka Amadi,Female,1989,Kaduna,Alive,2015-04-12
CZ01962,Ngozi Smith,Female,1952,Oyo,Alive,2017-08-09
CZ01963,Peter Miller,Female,1976,Delta,Alive,2018-01-30
CZ01964,Frank Umeh,Male,1945,Plateau,Alive,2020-09-26
CZ01965,Zainab Miller,Female,1954,Lagos,Alive,2021-06-28
CZ01966,Esther Sani,Female,1948,Rivers,Alive,2023-12-15
CZ01967,Grace Ojo,Male,1993,Delta,Alive,2021-05-22
CZ01968,Blessing Miller,Male,1993,Lagos,Alive,2019-08-11
CZ01969,Ibrahim Johnson,Female,1944,Edo,Alive,2022-02-21
CZ01970,Frank Abubakar,Male,1959,Borno,Alive,2020-05-25
CZ01971,John Miller,Female,1986,Borno,Deceased,2019-10-06
CZ01972,George Umeh,Male,1994,Rivers,Alive,2018-02-06
CZ01973,Joseph Davis,Male,1966,Kaduna,Alive,2021-02-10
CZ01974,Helen Nwosu,Female,1977,Oyo,Alive,2015-03-20
CZ01975,Andrew Sani,Female,1964,Kano,Alive,2024-02-17
CZ01976,James Obi,Male,1981,Plateau,Alive,2022-06-23
CZ01977,Michael Clark,Female,1964,Lagos,Alive,2020-01-30
CZ01978,Halima Danjuma,Female,1988,Anambra,Alive,2023-05-25
CZ01979,Mary Moore,Male,1953,Kano,Alive,2019-08-26
CZ01980,John Aliyu,Female,2003,Kaduna,Alive,2022-09-02
CZ01981,Samuel Garba,Male,1948,Plateau,Alive,2020-05-01
CZ01982,Grace Ojo,Male,1978,Oyo,Alive,2018-01-28
CZ01983,Victor Nwosu,Female,1951,Plateau,Alive,2024-12-14
CZ01984,Joseph Nnamdi,Male,1984,Rivers,Alive,2024-11-27
CZ01985,Grace Igwe,Male,1989,Kano,Alive,2021-06-28
CZ01986,Sarah Adamu,Male,1984,Rivers,Alive,2017-03-30
CZ01987,Daniel Danjuma,Female,1993,Oyo,Alive,2018-12-25
CZ01988,Halima Amadi,Female,1999,Rivers,Alive,2019-01-21
CZ01989,James Sani,Female,1970,Lagos,Alive,2021-05-04
CZ01990,Aisha Eze,Male,1953,Lagos,Alive,2024-06-10
CZ01991,Samuel Chukwu,Female,1942,Plateau,Alive,2022-11-19
CZ01992,David Davis,Male,1963,Edo,Alive,2019-02-28
CZ01993,Stella Nwosu,Female,1973,Lagos,Alive,2021-03-11
CZ01994,Joy Amadi,Female,1953,Enugu,Alive,2019-10-13
CZ01995,Fatima Nwosu,Female,1945,Borno,Alive,2017-08-20
CZ01996,Zainab Miller,Female,1950,Borno,Alive,2018-12-13
CZ01997,Fatima Adamu,Female,1965,Delta,Alive,2020-04-14
CZ01998,Joseph Eze,Male,1981,Anambra,Alive,2022-11-10
CZ01999,Emeka Adeyemi,Female,1937,Plateau,Alive,2020-08-03
CZ02000,Ahmed Nnamdi,Male,1992,Kano,Alive,2023-09-25
CZ02001,Aisha Uche,Female,1938,Oyo,Alive,2017-01-29
CZ02002,Amina Smith,Female,1977,Edo,Alive,2015-09-29
CZ02003,Chioma Adamu,Female,1957,Edo,Alive,2023-04-03
CZ02004,Stella Aliyu,Female,1937,Kano,Alive,2015-07-16
CZ02005,Linda Williams,Male,1949,Lagos,Alive,2022-12-21
CZ02006,Amina Danjuma,Male,1994,Kano,Alive,2016-10-14
CZ02007,Ibrahim Sani,Female,1963,Plateau,Alive,2017-11-11
CZ02008,David Garba,Male,1968,Oyo,Alive,2023-03-14
CZ02009,Victor Brown,Female,1997,Kaduna,Alive,2022-01-09
CZ02010,Andrew Moore,Male,2001,Rivers,Alive,2015-02-19
CZ02011,Funke Adeyemi,Female,1945,Oyo,Alive,2019-09-18
CZ02012,Stella Moore,Female,1935,Kano,Alive,2015-05-11
CZ02013,Stella Abubakar,Female,1960,Anambra,Alive,2019-06-25
CZ02014,Joy Okoro,Male,1945,Edo,Alive,2020-02-26
CZ02015,Helen James,Male,1976,Enugu,Deceased,2017-09-12
CZ02016,Stella Clark,Female,2006,Rivers,Alive,2016-12-29
CZ02017,Joseph Ojo,Male,1958,Edo,Alive,2020-06-19
CZ02018,Fatima Williams,Female,1943,Delta,Alive,2022-06-27
CZ02019,Blessing Suleiman,Male,1962,Lagos,Alive,2016-01-12
CZ02020,Victor Danjuma,Female,1956,Oyo,Deceased,2019-02-20
CZ02021,Victor Eze,Female,1955,Edo,Alive,2019-07-16
CZ02022,Blessing Garba,Female,1989,Plateau,Alive,2021-05-06
CZ02023,Andrew Adeyemi,Male,1985,Plateau,Alive,2015-12-17
CZ02024,James Okoro,Female,1989,Kaduna,Alive,2015-07-15
CZ02025,Musa Idris,Male,1962,Borno,Alive,2019-02-08
CZ02026,Ahmed Sani,Female,1981,Kaduna,Alive,2020-03-01
CZ02027,Paul Adamu,Male,1973,Sokoto,Alive,2021-03-01
CZ02028,Sarah Garba,Female,1979,Oyo,Alive,2017-07-24
CZ02029,Esther Sani,Male,2007,Borno,Alive,2023-05-17
CZ02030,Amina Garba,Male,1966,Sokoto,Alive,2019-09-09
CZ02031,Paul Miller,Female,1948,Sokoto,Alive,2022-05-20
CZ02032,Frank Sani,Female,1995,Kaduna,Alive,2015-11-05
CZ02033,Chioma Moore,Male,1965,Oyo,Alive,2021-01-21
CZ02034,John Miller,Female,1949,Delta,Deceased,2022-10-09
CZ02035,Rebecca Obi,Male,1960,Oyo,Alive,2023-01-28
CZ02036,Amina Adamu,Male,1943,Delta,Alive,2021-03-06
CZ02037,Tobi White,Male,2000,Enugu,Alive,2019-10-16
CZ02038,Ahmed Mohammed,Female,2008,Enugu,Alive,2017-07-09
CZ02039,Michael Adamu,Female,1935,Borno,Alive,2023-08-27
CZ02040,Frank Ojo,Male,1956,Delta,Alive,2020-01-01
CZ02041,Blessing Wilson,Male,1953,Oyo,Alive,2020-05-18
CZ02042,Victor Clark,Female,1985,Oyo,Alive,2021-06-30
CZ02043,Funke Aliyu,Male,1980,Borno,Alive,2019-04-24
CZ02044,Mary Yusuf,Female,1996,Edo,Alive,2019-04-15
CZ02045,Andrew Igwe,Female,1981,Delta,Alive,2018-07-22
CZ02046,Victor Garba,Male,1974,Kaduna,Alive,2015-06-11
CZ02047,Esther Miller,Female,1999,Lagos,Alive,2022-07-17
CZ02048,Helen Uche,Female,1978,Enugu,Alive,2024-11-14
CZ02049,Sarah Johnson,Male,1969,Lagos,Alive,2017-06-17
CZ02050,Tunde Brown,Female,1999,Borno,Alive,2024-10-27
CZ02051,Chioma Okoro,Female,1940,Delta,Alive,2024-02-22
CZ02052,Frank Suleiman,Female,1995,Oyo,Alive,2024-08-24
CZ02053,Joseph Adeyemi,Female,1951,Delta,Alive,2020-01-23
CZ02054,Daniel Garba,Male,2000,Sokoto,Alive,2015-01-18
CZ02055,Rebecca Igwe,Male,1959,Kaduna,Alive,2016-03-19
CZ02056,Emeka White,Male,1946,Anambra,Alive,2018-02-14
CZ02057,Rebecca Okoro,Male,1949,Borno,Alive,2021-10-03
CZ02058,Rita Mohammed,Male,1935,Plateau,Deceased,2023-06-27
CZ02059,Rebecca Garba,Female,2006,Oyo,Alive,2020-11-30
CZ02060,Kemi Idris,Female,1965,Plateau,Alive,2019-11-30
CZ02061,Chioma Uche,Female,1984,Plateau,Alive,2015-03-22
CZ02062,Blessing Eze,Female,1983,Enugu,Alive,2019-05-20
CZ02063,Halima Clark,Female,1991,Borno,Alive,2023-07-26
CZ02064,Grace Danjuma,Male,1942,Oyo,Alive,2015-06-05
CZ02065,James Abubakar,Male,1981,Sokoto,Alive,2018-01-22
CZ02066,Joy Suleiman,Male,1988,Plateau,Alive,2017-06-15
CZ02067,Musa Hassan,Male,1978,Rivers,Alive,2021-07-04
CZ02068,Chioma Adamu,Female,2000,Kaduna,Alive,2018-12-27
CZ02069,Esther Lawal,Male,1997,Rivers,Alive,2017-06-02
CZ02070,Funke James,Male,2004,Kaduna,Alive,2022-11-15
CZ02071,Linda James,Female,1943,Kano,Alive,2024-02-20
CZ02072,Paul Nnamdi,Female,1995,Plateau,Alive,2019-07-27
CZ02073,Chinedu White,Female,1980,Sokoto,Alive,2021-08-04
CZ02074,Musa Igwe,Male,1979,Sokoto,Alive,2022-04-01
CZ02075,Halima Williams,Female,1957,Oyo,Alive,2022-04-13
CZ02076,Joseph Nwosu,Female,1975,Plateau,Alive,2019-05-02
CZ02077,Zainab Adeyemi,Male,1983,Plateau,Alive,2015-09-01
CZ02078,Rebecca Uche,Male,1996,Delta,Alive,2021-08-19
CZ02079,Blessing Ojo,Male,1936,Anambra,Alive,2024-10-16
CZ02080,Victor Garba,Male,1989,Kaduna,Alive,2016-08-28
CZ02081,Joy James,Female,1947,Kaduna,Alive,2018-08-01
CZ02082,Victor Idris,Female,1957,Oyo,Alive,2024-07-01
CZ02083,Frank Wilson,Male,1947,Borno,Alive,2020-09-30
CZ02084,Kemi Hassan,Male,1961,Delta,Alive,2024-12-22
CZ02085,Tobi Lawal,Female,1949,Edo,Alive,2017-10-11
CZ02086,Joy Idris,Male,1978,Lagos,Alive,2015-07-20
CZ02087,Ngozi Eze,Female,2008,Rivers,Alive,2018-04-26
CZ02088,Tunde Clark,Male,1939,Kano,Alive,2016-08-20
CZ02089,Rebecca White,Female,1945,Rivers,Alive,2022-12-25
CZ02090,Musa James,Female,1987,Anambra,Alive,2021-12-30
CZ02091,Paul Johnson,Male,1979,Anambra,Alive,2019-08-08
CZ02092,Grace Williams,Female,1970,Edo,Alive,2022-04-17
CZ02093,Paul Williams,Female,1944,Enugu,Alive,2023-05-23
CZ02094,Tobi Obi,Female,1938,Lagos,Alive,2020-08-15
CZ02095,Emeka Wilson,Male,1953,Kaduna,Alive,2023-08-13
CZ02096,Peter White,Male,1998,Plateau,Alive,2017-02-17
CZ02097,Joseph Davis,Female,1960,Kano,Alive,2018-01-25
CZ02098,Amina Taylor,Male,2006,Plateau,Deceased,2023-06-22
CZ02099,Peter Clark,Female,1941,Enugu,Alive,2020-04-06
CZ02100,Halima Miller,Male,1978,Oyo,Alive,2018-11-08
CZ02101,John Abubakar,Male,1964,Delta,Alive,2019-12-11
CZ02102,Kemi Nwosu,Female,1965,Anambra,Alive,2017-08-25
CZ02103,Daniel Danjuma,Female,1938,Edo,Alive,2015-01-11
CZ02104,Helen Umeh,Male,1948,Plateau,Alive,2015-01-26
CZ02105,Fatima Abubakar,Female,1984,Kaduna,Alive,2020-05-04
CZ02106,Michael White,Female,1990,Borno,Alive,2023-09-25
CZ02107,Sarah Aliyu,Female,1952,Plateau,Alive,2023-09-19
CZ02108,Zainab Ojo,Male,1979,Sokoto,Alive,2022-11-13
CZ02109,Ngozi Suleiman,Male,1954,Rivers,Alive,2017-06-24
CZ02110,Ahmed Davis,Male,1969,Edo,Alive,2023-07-23
CZ02111,Funke Aliyu,Male,1970,Oyo,Alive,2018-12-29
CZ02112,Andrew Taylor,Female,2003,Borno,Alive,2018-08-10
CZ02113,Halima Adeyemi,Male,1968,Enugu,Alive,2021-01-11
CZ02114,Joy Idris,Female,1973,Lagos,Alive,2018-05-25
CZ02115,David Adeyemi,Female,1951,Anambra,Alive,2016-04-21
CZ02116,Grace Aliyu,Male,1937,Kano,Alive,2016-03-27
CZ02117,Samuel Brown,Female,2001,Plateau,Alive,2018-06-09
CZ02118,Blessing Bello,Female,1990,Plateau,Deceased,2022-10-06
CZ02119,Samuel Mohammed,Male,1978,Oyo,Alive,2018-01-06
CZ02120,Victor Johnson,Female,1937,Lagos,Alive,2020-03-23
CZ02121,Mary Nnamdi,Female,1965,Borno,Alive,2021-04-26
CZ02122,Musa Suleiman,Male,1995,Plateau,Alive,2015-04-27
CZ02123,Tunde Johnson,Female,1938,Oyo,Alive,2019-11-05
CZ02124,Daniel Obi,Male,1967,Kaduna,Alive,2016-03-03
CZ02125,Rebecca Garba,Female,1943,Rivers,Alive,2024-12-21
CZ02126,John Yusuf,Female,1996,Anambra,Alive,2021-03-12
CZ02127,Sarah Okoro,Male,1987,Oyo,Alive,2018-04-23
CZ02128,Linda Amadi,Female,1950,Edo,Alive,2017-10-27
CZ02129,Mary Chukwu,Male,1991,Edo,Alive,2017-12-21
CZ02130,Halima Bello,Female,1972,Delta,Alive,2015-03-10
CZ02131,Kemi Bello,Male,1994,Lagos,Alive,2020-08-19
CZ02132,Frank Igwe,Female,1937,Oyo,Alive,2021-10-14
CZ02133,Sarah Obi,Female,1976,Kano,Alive,2021-03-11
CZ02134,Esther Danjuma,Male,1937,Kaduna,Alive,2019-12-23
CZ02135,Sarah Danjuma,Female,1971,Edo,Alive,2018-10-01
CZ02136,Tobi Lawal,Female,1979,Edo,Alive,2022-01-12
CZ02137,Sarah Danjuma,Male,2002,Lagos,Alive,2022-05-12
CZ02138,Ibrahim Uche,Female,2006,Delta,Alive,2017-02-04
CZ02139,Andrew Umeh,Female,1952,Anambra,Alive,2018-05-24
CZ02140,Samuel Davis,Male,1961,Borno,Alive,2017-05-07
CZ02141,Chinedu Uche,Female,1945,Lagos,Alive,2019-09-09
CZ02142,Zainab Clark,Male,1965,Borno,Alive,2022-03-27
CZ02143,David Obi,Female,1984,Oyo,Alive,2019-01-23
CZ02144,James Brown,Female,1997,Delta,Alive,2016-11-20
CZ02145,Ibrahim Hassan,Female,2002,Enugu,Alive,2023-08-08
CZ02146,Fatima Aliyu,Male,1991,Plateau,Alive,2020-05-24
CZ02147,Rebecca Suleiman,Male,1961,Oyo,Alive,2021-04-05
CZ02148,Samuel Ojo,Female,1981,Borno,Alive,2023-06-11
CZ02149,Sarah Sani,Female,1970,Kaduna,Alive,2016-12-30
CZ02150,Chinedu Okoro,Female,1952,Oyo,Alive,2018-06-30
CZ02151,Rebecca Eze,Male,1944,Enugu,Alive,2019-08-02
CZ02152,Zainab Idris,Female,1946,Enugu,Alive,2017-08-24
CZ02153,Linda Sani,Female,1972,Kano,Alive,2018-02-04
CZ02154,Chioma Williams,Female,1996,Lagos,Alive,2019-06-14
CZ02155,Kemi Adamu,Female,1998,Kaduna,Alive,2024-03-29
CZ02156,Grace Nnamdi,Female,1964,Delta,Alive,2024-01-12
CZ02157,Emeka Lawal,Female,1979,Kano,Alive,2023-06-26
CZ02158,Ahmed James,Female,1941,Borno,Alive,2019-01-19
CZ02159,Emeka James,Male,1955,Enugu,Alive,2017-05-03
CZ02160,Halima Uche,Female,2003,Edo,Alive,2021-03-31
CZ02161,George Miller,Male,1942,Plateau,Deceased,2022-02-13
CZ02162,Funke James,Female,2005,Anambra,Alive,2021-07-21
CZ02163,Frank Hassan,Female,1959,Edo,Deceased,2017-01-27
CZ02164,Ahmed Idris,Male,2004,Anambra,Alive,2023-01-28
CZ02165,Ngozi Ojo,Male,1958,Kano,Alive,2020-06-20
CZ02166,Chinedu Davis,Male,1965,Edo,Alive,2023-07-11
CZ02167,Rita Adamu,Male,1962,Anambra,Alive,2020-09-15
CZ02168,Daniel Ojo,Male,1966,Kaduna,Alive,2017-05-14
CZ02169,Tobi Suleiman,Male,1944,Sokoto,Alive,2019-04-04
CZ02170,Emeka Williams,Female,1985,Anambra,Alive,2022-06-17
CZ02171,Fatima Adeyemi,Male,1943,Borno,Alive,2015-06-11
CZ02172,Funke Yusuf,Female,2003,Borno,Alive,2018-11-15
CZ02173,Ahmed Okafor,Male,1959,Edo,Alive,2022-01-12
CZ02174,Chioma Chukwu,Male,1985,Kaduna,Alive,2015-07-11
CZ02175,Peter James,Female,1962,Sokoto,Alive,2016-04-19
CZ02176,Ngozi Wilson,Male,1956,Kano,Alive,2015-04-13
CZ02177,Chioma Okoro,Male,1985,Delta,Alive,2024-05-17
CZ02178,Ibrahim Nnamdi,Male,1958,Delta,Alive,2016-02-18
CZ02179,Tunde Ojo,Female,2005,Plateau,Alive,2021-08-15
CZ02180,Peter Igwe,Male,1974,Enugu,Alive,2020-04-17
CZ02181,Emeka Okonkwo,Female,1971,Sokoto,Alive,2023-08-10
CZ02182,Funke Amadi,Male,1974,Rivers,Alive,2024-09-06
CZ02183,Joseph Danjuma,Female,1995,Rivers,Alive,2020-09-05
CZ02184,Tunde Nwosu,Male,1983,Delta,Alive,2015-02-03
CZ02185,Emeka Nnamdi,Male,1978,Plateau,Alive,2017-11-21
CZ02186,Chioma James,Male,1999,Delta,Alive,2016-12-14
CZ02187,Helen Ojo,Female,1981,Oyo,Alive,2015-09-27
CZ02188,Joseph Okoro,Female,1961,Kano,Alive,2015-02-11
CZ02189,Andrew Uche,Male,1953,Rivers,Alive,2024-12-01
CZ02190,James Amadi,Female,1960,Rivers,Alive,2022-05-02
CZ02191,Chioma Moore,Female,1995,Rivers,Alive,2024-10-08
CZ02192,Joy Obi,Male,1943,Kaduna,Alive,2018-05-06
CZ02193,Grace Miller,Male,1996,Lagos,Alive,2018-10-16
CZ02194,Daniel Smith,Female,1987,Rivers,Alive,2022-10-27
CZ02195,Halima Garba,Female,1963,Enugu,Alive,2022-04-09
CZ02196,Stella Miller,Male,2004,Rivers,Alive,2018-10-18
CZ02197,Emeka Uche,Male,1962,Kano,Alive,2022-10-22
CZ02198,James Idris,Female,1986,Anambra,Alive,2022-02-01
CZ02199,Fatima Igwe,Female,2003,Anambra,Alive,2018-01-15
CZ02200,Esther Taylor,Male,1951,Kaduna,Alive,2024-05-30
CZ02201,Tunde Uche,Female,1947,Rivers,Alive,2020-05-30
CZ02202,Tobi Balogun,Male,1957,Sokoto,Alive,2015-10-23
CZ02203,Michael Abubakar,Male,1942,Edo,Alive,2022-03-13
CZ02204,Tunde Abubakar,Female,1944,Plateau,Alive,2019-12-10
CZ02205,Rebecca Johnson,Female,1975,Oyo,Alive,2016-06-02
CZ02206,Halima Chukwu,Male,2000,Oyo,Alive,2018-04-16
CZ02207,Rebecca Bello,Female,1939,Oyo,Alive,2016-04-16
CZ02208,Stella Idris,Female,1997,Kaduna,Alive,2020-09-22
CZ02209,Stella Mohammed,Female,1985,Edo,Alive,2021-03-29
CZ02210,Kemi Amadi,Female,1974,Kano,Alive,2024-04-25
CZ02211,Musa Taylor,Female,1968,Edo,Alive,2015-06-28
CZ02212,Helen Nnamdi,Female,1983,Plateau,Alive,2017-10-31
CZ02213,Daniel Williams,Male,2000,Enugu,Alive,2020-07-12
CZ02214,Michael Okafor,Female,2008,Anambra,Alive,2021-03-14
CZ02215,Ibrahim Garba,Female,1951,Enugu,Alive,2016-06-30
CZ02216,George Garba,Male,1991,Lagos,Alive,2016-12-06
CZ02217,Fatima Uche,Male,1965,Lagos,Alive,2024-07-24
CZ02218,Samuel Smith,Male,1964,Kano,Alive,2015-06-20
CZ02219,Joseph Okoro,Male,1970,Rivers,Alive,2017-09-10
CZ02220,Rebecca Uche,Male,1940,Plateau,Alive,2021-12-31
CZ02221,Grace James,Male,1951,Edo,Alive,2020-09-20
CZ02222,Daniel Igwe,Female,1944,Sokoto,Deceased,2022-05-02
CZ02223,Joseph Igwe,Male,1967,Enugu,Alive,2018-11-18
CZ02224,Joy Hassan,Male,2004,Edo,Deceased,2015-03-01
CZ02225,Daniel Obi,Male,1964,Anambra,Deceased,2015-12-05
CZ02226,Joy Okafor,Male,1940,Delta,Alive,2022-07-17
CZ02227,Daniel Adeyemi,Female,1993,Kano,Alive,2024-05-29
CZ02228,Andrew Adeyemi,Male,1955,Oyo,Alive,2024-04-15
CZ02229,George Bello,Male,1949,Enugu,Alive,2016-12-13
CZ02230,Rebecca Clark,Male,1951,Kano,Alive,2018-05-26
CZ02231,Halima Chukwu,Male,1940,Lagos,Alive,2016-09-28
CZ02232,Fatima Taylor,Male,2002,Borno,Alive,2018-06-03
CZ02233,Aisha Aliyu,Female,1985,Plateau,Alive,2023-05-18
CZ02234,Paul Amadi,Male,1955,Anambra,Deceased,2022-07-24
CZ02235,Tobi Garba,Female,1937,Anambra,Alive,2022-08-27
CZ02236,Amina Adeyemi,Female,1957,Lagos,Alive,2022-12-17
CZ02237,David Aliyu,Male,2000,Oyo,Alive,2021-07-31
CZ02238,Emeka Adeyemi,Female,1984,Edo,Alive,2017-10-29
CZ02239,Funke Idris,Female,1981,Enugu,Alive,2023-10-09
CZ02240,Peter Garba,Female,1963,Borno,Alive,2021-05-09
CZ02241,Victor Yusuf,Male,1997,Borno,Alive,2023-01-04
CZ02242,John Miller,Female,1936,Kano,Alive,2016-11-13
CZ02243,Frank Bello,Male,2007,Lagos,Alive,2024-11-18
CZ02244,Paul Lawal,Female,2001,Sokoto,Alive,2016-08-12
CZ02245,Tunde Abubakar,Female,1946,Sokoto,Alive,2022-12-22
CZ02246,Emeka Okoro,Male,1985,Delta,Alive,2023-04-14
CZ02247,Chioma Amadi,Female,1977,Borno,Alive,2020-06-26
CZ02248,Ngozi White,Female,2003,Anambra,Alive,2019-06-25
CZ02249,Ibrahim Danjuma,Female,1994,Enugu,Alive,2023-09-14
CZ02250,Frank Bello,Male,1995,Sokoto,Alive,2019-02-24
CZ02251,Rita Nwosu,Male,1973,Kaduna,Alive,2018-03-28
CZ02252,Chinedu Garba,Male,1954,Kaduna,Alive,2016-12-29
CZ02253,Mary Garba,Female,2001,Kano,Alive,2023-01-27
CZ02254,James Clark,Male,1991,Oyo,Alive,2024-08-23
CZ02255,Ngozi Suleiman,Female,1954,Rivers,Alive,2021-02-01
CZ02256,Daniel Balogun,Male,1974,Borno,Alive,2015-09-30
CZ02257,Rita Johnson,Male,1975,Anambra,Alive,2018-08-02
CZ02258,Peter Nnamdi,Female,1996,Plateau,Alive,2016-11-08
CZ02259,Tunde Balogun,Female,1940,Sokoto,Alive,2016-06-09
CZ02260,Rita Amadi,Female,1995,Delta,Alive,2017-07-05
CZ02261,Samuel Balogun,Female,1970,Lagos,Alive,2024-09-18
CZ02262,Halima Adeyemi,Female,1971,Borno,Alive,2021-07-24
CZ02263,David Suleiman,Female,1962,Borno,Alive,2024-12-06
CZ02264,Michael Taylor,Female,1947,Anambra,Alive,2019-08-01
CZ02265,Victor Johnson,Female,1936,Delta,Alive,2022-04-24
CZ02266,Ahmed Yusuf,Male,2006,Borno,Alive,2023-06-16
CZ02267,Ibrahim Adamu,Female,1959,Kaduna,Alive,2020-07-04
CZ02268,Amina Okafor,Female,1997,Borno,Alive,2022-05-22
CZ02269,Esther Mohammed,Male,1950,Rivers,Alive,2021-04-15
CZ02270,Samuel Smith,Female,1935,Enugu,Alive,2022-08-12
CZ02271,Daniel Wilson,Male,1946,Anambra,Alive,2015-03-08
CZ02272,Mary Brown,Male,1997,Edo,Alive,2024-01-18
CZ02273,Joy Lawal,Male,1950,Sokoto,Alive,2022-01-16
CZ02274,Rebecca Okonkwo,Male,1998,Borno,Alive,2016-03-14
CZ02275,Emeka Adeyemi,Female,1987,Anambra,Alive,2024-03-23
CZ02276,George Uche,Female,2007,Enugu,Alive,2016-05-31
CZ02277,Daniel Uche,Male,1998,Borno,Alive,2020-02-11
CZ02278,Frank Nnamdi,Male,1997,Borno,Alive,2022-12-08
CZ02279,Esther Moore,Male,1999,Oyo,Alive,2017-12-20
CZ02280,Ngozi Abubakar,Male,1940,Rivers,Alive,2023-03-16
CZ02281,Kemi Danjuma,Male,1963,Enugu,Alive,2021-07-08
CZ02282,Stella Danjuma,Male,1974,Delta,Alive,2019-07-28
CZ02283,Samuel Eze,Female,1998,Oyo,Alive,2024-12-21
CZ02284,Tunde Taylor,Male,1948,Kaduna,Alive,2018-04-30
CZ02285,Kemi Adeyemi,Female,1973,Plateau,Alive,2021-06-12
CZ02286,Zainab Adamu,Female,1970,Delta,Alive,2019-06-14
CZ02287,Ngozi James,Male,1975,Edo,Alive,2021-02-21
CZ02288,Musa Yusuf,Male,1938,Kano,Alive,2019-02-26
CZ02289,Ibrahim Nwosu,Male,1976,Delta,Alive,2024-01-31
CZ02290,Ibrahim Smith,Male,1938,Edo,Alive,2024-02-11
CZ02291,Helen Bello,Male,1983,Sokoto,Alive,2019-07-26
CZ02292,Rebecca Williams,Female,1963,Plateau,Alive,2020-11-23
CZ02293,Fatima Chukwu,Female,1964,Delta,Alive,2016-06-08
CZ02294,Ngozi Amadi,Male,1969,Rivers,Alive,2021-02-24
CZ02295,Tobi Obi,Male,1937,Edo,Alive,2023-11-20
CZ02296,Zainab Sani,Female,2005,Edo,Alive,2024-05-16
CZ02297,Emeka Idris,Male,1990,Edo,Alive,2021-12-04
CZ02298,Kemi Johnson,Male,1961,Enugu,Alive,2017-05-14
CZ02299,Blessing Wilson,Female,2000,Lagos,Alive,2020-05-26
CZ02300,Ibrahim Johnson,Female,1962,Delta,Alive,2024-05-10
CZ02301,Peter Adamu,Male,1952,Delta,Alive,2018-04-19
CZ02302,David Smith,Male,1970,Kaduna,Alive,2020-12-15
CZ02303,Stella Wilson,Female,1952,Oyo,Deceased,2023-05-30
CZ02304,John Lawal,Male,1996,Borno,Alive,2017-02-06
CZ02305,Blessing Lawal,Female,2003,Edo,Alive,2021-06-25
CZ02306,Tunde Okoro,Male,1973,Kano,Alive,2020-09-27
CZ02307,Peter Umeh,Male,1950,Plateau,Alive,2024-06-20
CZ02308,Michael White,Female,1944,Borno,Alive,2021-04-14
CZ02309,Mary Okoro,Male,2006,Kaduna,Alive,2021-08-01
CZ02310,Amina Johnson,Female,1937,Kano,Alive,2024-10-02
CZ02311,Halima Adamu,Male,1976,Enugu,Alive,2024-12-10
CZ02312,Joseph Okoro,Male,1963,Edo,Alive,2023-08-17
CZ02313,Frank Mohammed,Male,1971,Edo,Alive,2019-01-02
